SentenceId,EpisodeId,Season,Episode,Sentence
16301,54,3,10,"Yes, great, let's stop. Let's just kick back and wait for the massive coronary you're going to have a couple years from now when you're 40."
16302,54,3,10,I'm... I'm 29.
16303,54,3,10,50 more!
16304,54,3,10,"Hi, sweetie."
16305,54,3,10,"I got a trainer, too. This is Max."
16306,54,3,10,We're going to focus on flexibility.
16307,54,3,10,"Yeah, I'm gonna stretch her out."
16308,54,3,10,"Great... Wait, what?"
16309,54,3,10,"50 more, now!"
16310,54,3,10,"Okay, well, that's not cool."
16311,54,3,10,"You know, Rhonda, running into you really got me thinking about the old days."
16312,54,3,10,You were quite popular.
16313,54,3,10,I sure got around back then.
16314,54,3,10,And there was one young man who stood out above the pack.
16315,54,3,10,Freddy Chibatoni. That kid had a tongue like a gecko.
16316,54,3,10,"No, no, I was thinking about someone else."
16317,54,3,10,"Chaz Alderman. Hips like a woman, but he knew how to use them."
16318,54,3,10,What about me?!
16319,54,3,10,You?
16320,54,3,10,Yes. We slept together.
16321,54,3,10,And you said I was the best you ever had.
16322,54,3,10,Did I?
16323,54,3,10,"Oh, right."
16324,54,3,10,About that...
16325,54,3,10,And tell him that he's the best you ever had.
16326,54,3,10,"Oh, I don't know."
16327,54,3,10,He's just a kid.
16328,54,3,10,"No he isn't. He's 23 and he is really hurting, Rhonda."
16329,54,3,10,Please.
16330,54,3,10,Maybe we could make a deal.
16331,54,3,10,What?
16332,54,3,10,"No, girl, I got a girlfriend."
16333,54,3,10,"Yeah, yeah, yeah, hers is the only vagina for me."
16334,54,3,10,Oh... I love it.
16335,54,3,10,It... it isn't scary at all.
16336,54,3,10,"Well, too bad. I guess your brother's going to stay a virgin."
16337,54,3,10,Fine.
16338,54,3,10,
16339,54,3,10,"Reggie Jackson, Reggie Jackson, Reggie Jackson..."
16340,54,3,10,But those compliments you gave me.
16341,54,3,10,You just rocked my world.
16342,54,3,10,That was the best s*x I ever had.
16343,54,3,10,But you said I rocked your world.
16344,54,3,10,All subsequent worlds that I rocked were only so rocked because of the confidence I earned from said first world rocking.
16345,54,3,10,"Sorry, Barry."
16346,54,3,10,It's Barney.
16347,54,3,10,"So I'm doing sit-ups and she says, ""All right, Marshall, just one more set."""
16348,54,3,10,"So I summon all my strength and I do that set, and then she says, ""Give me another set."""
16349,54,3,10,"So I'm like, ""Is this the last set?"""
16350,54,3,10,"And she says yes. So I do that set and then she says, ""Give me another set."" She lied to my face!"
16351,54,3,10,Everything hurts.
16352,54,3,10,"Baby, the whole point of working out is to feel better."
16353,54,3,10,This trainer is making you miserable. You have to call her and quit.
16354,54,3,10,I got to work through it. I got to finish what I started.
16355,54,3,10,"If you're too scared, I can call her."
16356,54,3,10,Her number's on this card.
16357,54,3,10,Hi. Is this Trish?
16358,54,3,10,"This is Marshall's wife. Listen, we have a problem here and it's you."
16359,54,3,10,"I don't know who the hell you think you are, but from now on, you don't tell Marshall what to do."
16360,54,3,10,You are an employee. We tell you what to do.
16361,54,3,10,"And I'm telling you you're fired, bitch."
16362,54,3,10,"Okay, bye. You better get down there, baby. She's pretty pissed."
16363,54,3,10,"Hey, buddy. Still bummed about the whole Rhonda thing?"
16364,54,3,10,No. Why would I let the approval of one woman define who I am?
16365,54,3,10,"That's very mature of you, Barney."
16366,54,3,10,Let him finish.
16367,54,3,10,When I can let the approval of a gaggle of supermodels define who I am. What? What?
16368,54,3,10,Three tickets to the after party of the Victoria's Secret fashion show?
16369,54,3,10,"Uh, kablammie!"
16370,54,3,10,"Lily, um, could I go?"
16371,54,3,10,Go. You're too sore to do anything anyway.
16372,54,3,10,"Okay, this, boys, is not a regular season game."
16373,54,3,10,This is the World Series.
16374,54,3,10,"So remember, we work together."
16375,54,3,10,We're a team. And if anyone sees Heidi Klum... dibs.
16376,54,3,10,Target acquired. Dig deep.
16377,54,3,10,"Hey, it's a nice party, huh?"
16378,54,3,10,"Yeah, it's great."
16379,54,3,10,Do you guys work for the company?
16380,54,3,10,"Yeah, it's called ""I'm Gonna Get In Your Panties, Incorporated."""
16381,54,3,10,Gross!
16382,54,3,10,Dude!
16383,54,3,10,I don't know. That was terrible. I am so sorry.
16384,54,3,10,Wait a minute. It's okay. It's okay. It's fine.
16385,54,3,10,It's a numbers game. I'm cool.
16386,54,3,10,Model... model.
16387,54,3,10,Hi.
16388,54,3,10,"I know, right?"
16389,54,3,10,This party is legend- Wait for it...
16390,54,3,10,"Uh, how long do we have to wait for it?"
16391,54,3,10,I think he's having a stroke.
16392,54,3,10,What is the matter with me?
16393,54,3,10,I don't know.
16394,54,3,10,"Wait, wait, wait... you don't think I have the yips, do ya?"
16395,54,3,10,"No, no, no, relax."
16396,54,3,10,There's Alessandra Ambrosio. English is her second language.
16397,54,3,10,"Even if you screw up, you'll never know."
16398,54,3,10,Come on.
16399,54,3,10,Hi.
16400,54,3,10,Hi.
16401,54,3,10,Those are very nice honkers.
16402,54,3,10,Honkers?
16403,54,3,10,I don't know this word. Do you want to go dance?
16404,54,3,10,I'm talking about those things. Ah-ooga! Ah-ooga!
16405,54,3,10,"Oh, no, I can't have the yips. I can't have the yips, not here. Not now."
16406,54,3,10,"This is me. It's Barney, Barney!"
16407,54,3,10,Heidi Klum!
16408,54,3,10,This is perfect. I can do this. I can do this.
16409,54,3,10,"Thanks for coming. Heidi Klum, I'm Barney."
16410,54,3,10,"Hi, Barney. Nice to meet you."
16411,54,3,10,"Goobidy, goobidy, goobidy, goobidy."
16412,54,3,10,Is he okay?
16413,54,3,10,"Uh, he has the yips."
16414,54,3,10,Hasn't been able to hit on a woman all night.
16415,54,3,10,He has the yips?
16416,54,3,10,"Ooh, that's bad."
16417,54,3,10,"You know, in Germany, we call this #@%!. Whoa, that is bad."
16418,54,3,10,"I don't know what's happened to me. I've, I've totally lost my confidence."
16419,54,3,10,"Barney, maybe you have to open up to somebody."
16420,54,3,10,Maybe you have to open up to some...
16421,54,3,10,He just found out that the woman he lost his virginity to only did it because his brother bribed her.
16422,54,3,10,That's a rough one.
16423,54,3,10,"I mean, the only thing I can think of to get rid of #@%! is you have to go out there. And you need to find that woman."
16424,54,3,10,And you need to earn it with her for real.
16425,54,3,10,That is the only way how you can find yourself.
16426,54,3,10,I see little hamburgers! I love little hamburgers.
16427,54,3,10,Wiedersehen.
16428,54,3,10,I just made out with Heidi Klum.
16429,54,3,10,What?
16430,54,3,10,"Ted, just... okay?"
16431,54,3,10,Come in.
16432,54,3,10,"Hi, Rhonda."
16433,54,3,10,"Hi, kiddo. Surprised to see you here."
16434,54,3,10,"So, hey, uh, maybe how about s*x?"
16435,54,3,10,Let's s*x.
16436,54,3,10,What are you talking about? I'm watching Wheel of Fortune.
16437,54,3,10,You can keep watching. I'll face you toward the TV.
16438,54,3,10,"That's a cute idea, kid."
16439,54,3,10,Great.
16440,54,3,10,"No, I'm not having s*x with you. Sit down a minute."
16441,54,3,10,I'm not the Man Maker anymore. You know what?
16442,54,3,10,"About five years ago, I realized there was an emptiness inside of me that no amount of meaningless s*x could fill."
16443,54,3,10,I needed something more.
16444,54,3,10,And that's when I discovered Indian casinos.
16445,54,3,10,"Hey, Barney, it's weird not seeing you in a suit. What's going on?"
16446,54,3,10,"Uh, not much."
16447,54,3,10,My entire sexual history was built on a rotting foundation of lies.
16448,54,3,10,My whole identity is lost in a pit of menthol ashes.
16449,54,3,10,Work is good.
16450,54,3,10,I'm never going back to that gym again.
16451,54,3,10,"Today at work, I had to have an intern rip up my bagel and put little pieces in my mouth."
16452,54,3,10,"Yeah, I'm done there, too. That place is horrible."
16453,54,3,10,What about your big muscular trainer who's so into stretching you out?
16454,54,3,10,"Yeah, well, turns out that guy had no affiliation with the gym whatsoever."
16455,54,3,10,"Come on, guys, don't give up on the gym."
16456,54,3,10,It's been great for us.
16457,54,3,10,"Like today, Robin and I had a really nice moment."
16458,54,3,10,"Oh, God! Oh... Yahhh!"
16459,54,3,10,"Robin, hey, I just wanted to..."
16460,54,3,10,come over and thank you.
16461,54,3,10,Thank me for what?
16462,54,3,10,"Well, you know how it's hard for exes to be friends because there's this lingering sexual tension between them?"
16463,54,3,10,Gone. Thank you.
16464,54,3,10,"You know, for all the crap you've given me, I haven't seen you work up a sweat there once."
16465,54,3,10,It's not true. I was there today.
16466,54,3,10,"Yeah, but didn't you leave early?"
16467,54,3,10,"Oh, great."
16468,54,3,10,Now I got to go home and charge this.
16469,54,3,10,Wait a minute.
16470,54,3,10,You didn't work out Tuesday either.
16471,54,3,10,Brought the wrong shorts.
16472,54,3,10,"Yeah, and you totally disappeared on Monday, too."
16473,54,3,10,"No, I was at the gym the whole time."
16474,54,3,10,"Ooh! Oh, I love this gym."
16475,54,3,10,"Lily, help me bend down these three fingers."
16476,54,3,10,"Actually, I have an idea."
16477,54,3,10,"Do it! Come on! Do it, you worthless piece of crap!"
16478,54,3,10,"Please! Please, I just want to go home."
16479,54,3,10,Come on. This is your last set!
16480,54,3,10,You said that last time!
16481,54,3,10,Gone.
16482,54,3,10,I saw your friend Ted at the gym.
16483,54,3,10,"After he puked and cleared the line at the smoothie bar, he said you were kinda having a tough time."
16484,54,3,10,"Did you change your mind about having love, making s*x, pen1s vagina? What is the matter with me?"
16485,54,3,10,"Oh, honey..."
16486,54,3,10,"I just, I don't get it."
16487,54,3,10,You slept with so many guys. You slept with my brother.
16488,54,3,10,We are practically the same person. Was I really so bad?
16489,54,3,10,Nobody's good the first time.
16490,54,3,10,But I was.
16491,54,3,10,At least I thought I was.
16492,54,3,10,"Oh, Barney, you know... s*x isn't everything."
16493,54,3,10,When is the last time you had a conversation with a woman with no intention of scoring with her?
16494,54,3,10,I sat next to former Secretary of State Madeleine Albright at a benefit once.
16495,54,3,10,I certainly didn't intend to hit that.
16496,54,3,10,"Yeah, well, I tell you what. Sleeping with me again isn't gonna solve anything."
16497,54,3,10,I don't know what else is.
16498,54,3,10,I think I know.
16499,54,3,10,Do you have any kings?
16500,54,3,10,"No, go fish."
16501,54,3,10,"See, Barney, isn't it nice to just sit and have a evening with a woman, no agenda?"
16502,54,3,10,Just make nice conversation?
16503,54,3,10,No.
16504,54,3,10,"Yeah, kinda sucks, doesn't it?"
16505,54,3,10,"Oh, my God, Barney, you really did just rock my world."
16506,54,3,10,That was amazing.
16507,54,3,10,And I'm not lying.
16508,54,3,10,"I know you're not lying, baby."
16509,54,3,10,And it was good for you?
16510,54,3,10,It was the best s*x I've ever had.
16511,54,3,10,Later.
16512,54,3,10,Daddy's back.
16513,54,3,10,"Hey, buddy, how's it going?"
16514,54,3,10,Hey. Pretty good.
16515,54,3,10,Pretty good. Ooh! I can move my legs now and I can lift my arms this high.
16516,54,3,10,"Yeah, you know, I feel like I have more energy."
16517,54,3,10,"Yeah, it was hard at first, but now if I go a day without working out, I miss it."
16518,54,3,10,"I'm proud of us, guys."
16519,54,3,10,The first week is the hardest. We're over the hump.
16520,54,3,10,Joining that gym was the best decision we ever made.
16521,55,3,11,[September 2007 - The appartment]
16522,55,3,11,Lily and Marshall (laughing): Oh my god!
16523,55,3,11,Ted (gets out of his bedroom): I have a tattoo!
16524,55,3,11,"Barney: oh, that's not a tattoo. That, dear boy, is a tramp stamp!"
16525,55,3,11,Ted: a tramp stamp?!
16526,55,3,11,[Title: present day -in a tatto remote clinic]
16527,55,3,11,"Narrator: kids, too often in life, we make decisions that we're not prepared to live with. (a man with a tattoo ""rex&evelyn forever"" cries) This is a story about those decisions, and the consequences that follow. (Ted is in the clinic, hidden derriere a newspaper)"
16528,55,3,11,[the appartment - Ted/Marshall/Barney]
16529,55,3,11,"Ted: Say goodbye, kids, 'cause it won't be around much longer. (He shows his tattoo)"
16530,55,3,11,"Lily: oh, but Ted, if you get rid of the butterfly, how's everyone gonna know you're a stripper fron reno with daddy issues?"
16531,55,3,11,"Ted: yes, yes, enjoy these final moments of mockery because in just ten surprisingly expensive sessions, Stella is gonna zap that butterfly right off the face of my lower back."
16532,55,3,11,Lily: Stella?
16533,55,3,11,Ted: Dr Stella Zinman. She's the best in the business. And she's rather cute in fact. In fact... we're going to a movie together tonight.
16534,55,3,11,Barney: what?
16535,55,3,11,Ted: I asked her out.
16536,55,3,11,"All: Ted, why would you do that?"
16537,55,3,11,Barney: what's matter with you?
16538,55,3,11,Ted: What? What do you mean?
16539,55,3,11,Barney: Dude... don't poop where you eat.
16540,55,3,11,"Ted: oh, no, this doesn't count."
16541,55,3,11,"Marshall: If it's someone you see on a regular basis, and you can't avoid them..."
16542,55,3,11,"Lily: and in this case, you're paying them... then yes, it counts."
16543,55,3,11,"Barney: You've heard of the golden rule, right? ""love their neighbor?"""
16544,55,3,11,"Ted: uh, actually, it's ""do unto others as you would have them do unto you."" It's from the bible."
16545,55,3,11,"Barney: Damn it Ted, i've worked out this whole thing where the golden rule is ""love thy neighbor"", ok?... Now the golden rule is ""love thy neigbor"". But, there's one rule above it: the platinum rule: ""never ever, ever, ever, love thy neighbor."""
16546,55,3,11,"Ted: Well, that's cute. But she's not my neighbor, she's my doctor. So if you'll excuse me..."
16547,55,3,11,"Robin: Wait, Ted, Barney has a point. Remember what happened with me and curt down at the station?"
16548,55,3,11,"Marshall: Oh, yeah, and remember what happened with us and the gerards across the hall?"
